,MLS ID,Status,Price,HOA Fee,Square Feet,Price per Square Foot,Lot Size,Bedrooms,Bathrooms,Location,Stories,Address,City,State,ZIP Code,Year Built,URL
910,2230441,Active,599950.0,,858.0,699.0,3390.0,2.0,1.0,Greenwood,2.0,314 N 101st St,Seattle,WA,98133,2024.0,/WA/Seattle/314-N-101st-St-98133/home/190642748
911,2228892,Active,649959.0,,1340.0,485.0,3597.0,2.0,2.0,Bitter Lake,1.0,913 N 130th St,Seattle,WA,98133,1952.0,/WA/Seattle/913-N-130th-St-98133/home/97854
912,2225629,Active,869950.0,161.0,1922.0,453.0,929.0,4.0,2.5,Echo Lake,1.5,18528 Wallingford Ave N Unit A,Shoreline,WA,98133,2022.0,/WA/Shoreline/18528-Wallingford-Ave-N-98133/unit-A/home/190603162
913,2216796,Active,1424950.0,,2870.0,496.0,7238.0,5.0,3.0,Shoreline,1.0,16520 Ashworth Ave N,Shoreline,WA,98133,1955.0,/WA/Shoreline/16520-Ashworth-Ave-N-98133/home/191058948
914,A4A689D9722A,Active,734990.0,,1462.0,503.0,,2.0,2.5,Seattle,4.0,2117 N 148th St Unit B,Seattle,WA,98133,2024.0,/WA/Shoreline/2117-N-148th-St-98133/unit-B/home/189625466
915,2222209,Active,625000.0,,1670.0,374.0,1825.0,3.0,2.5,Greenwood,1.5,13717 Greenwood Ave N Unit A,Seattle,WA,98133,2008.0,/WA/Seattle/13717-Greenwood-Ave-N-98133/unit-A/home/22230186
916,2223873,Active,750000.0,21.0,1089.0,689.0,2061.0,2.0,2.5,Haller Lake,2.0,14319 Courtland Pl N,Seattle,WA,98133,2024.0,/WA/Seattle/14319-Courtland-Pl-N-98133/home/190540254
917,2209447,Active,849900.0,,1306.0,651.0,2750.0,3.0,2.5,Haller Lake,2.0,1610 N 143rd St,Seattle,WA,98133,2020.0,/WA/Seattle/1610-N-143rd-St-98133/home/103220
918,2215489,Active,669900.0,,1224.0,547.0,640.0,3.0,2.5,Northgate,1.5,10306 C Midvale Ave N,Seattle,WA,98133,2024.0,/WA/Seattle/10306-Midvale-Ave-N-98133/home/105182
919,2218937,Active,1649000.0,,3930.0,420.0,9222.0,6.0,5.0,Northgate,2.0,10336 Wallingford Ave N,Seattle,WA,98133,2018.0,/WA/Seattle/10336-Wallingford-Ave-N-98133/home/104602
920,2220433,Active,699800.0,,1580.0,443.0,1316.0,4.0,3.0,Greenwood,1.5,217 N 117th St,Seattle,WA,98133,2005.0,/WA/Seattle/217-N-117th-St-98133/home/2115890
921,2219887,Active,749950.0,,1479.0,507.0,879.0,3.0,2.5,Bitter Lake,1.5,307 N 138th St Unit A,Seattle,WA,98133,2023.0,/WA/Seattle/307-N-138th-St-98133/unit-A/home/190403260
922,2217639,Active,575000.0,,1190.0,483.0,1265.0,2.0,1.5,Broadview,1.5,13435 Greenwood Ave N Unit A,Seattle,WA,98133,2005.0,/WA/Seattle/13435-Greenwood-Ave-N-98133/unit-A/home/2063721
923,2217362,Active,719950.0,,1479.0,487.0,879.0,3.0,2.5,Bitter Lake,1.5,309 N 138th St Unit D,Seattle,WA,98133,2023.0,/WA/Seattle/309-N-138th-St-98133/unit-D/home/187313419
924,986338883D7C,Active,799000.0,,1800.0,444.0,,4.0,2.5,Seattle,3.0,10036 A-C Plan,Seattle,WA,98133,,/WA/Seattle/Seattle/10036-A-C/home/190289940
925,2214151,Active,2750000.0,,2120.0,1297.0,16200.0,3.0,1.0,Shoreline,1.0,14545 Whitman Ave N,Shoreline,WA,98133,1955.0,/WA/Shoreline/14545-Whitman-Ave-N-98133/home/81974
926,2205800,Active,2850000.0,,10808.0,264.0,8334.0,13.0,13.0,Seattle,4.0,207 N 104th St,Seattle,WA,98133,1977.0,/WA/Seattle/207-N-104th-St-98133/home/2078829
927,2205792,Active,2850000.0,,8708.0,327.0,7232.0,15.0,9.0,Seattle,3.0,11023 Greenwood Ave N,Seattle,WA,98133,1977.0,/WA/Seattle/11023-Greenwood-Ave-N-98133/home/2067849
928,22FE0D918021,Active,709990.0,,1751.0,405.0,,4.0,3.5,Seattle,3.0,Unit 18.03 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-18-03/home/188275249
929,280EAAC9BAC7,Active,649990.0,,1574.0,413.0,,3.0,3.5,Seattle,3.0,Unit 16.03 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-16-03/home/188275266
930,E2E7E64456D3,Active,619990.0,,1372.0,452.0,,2.0,2.5,Seattle,3.0,Unit 16.01 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-16-01/home/188275542
931,49105441FB14,Active,724990.0,,1729.0,419.0,,3.0,3.5,Seattle,3.0,Unit 18.02 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-18-02/home/188275852
932,2205123,Active,811115.0,406.0,1751.0,463.0,,4.0,3.5,Westminster,1.5,14546 Westminster Way N,Shoreline,WA,98133,2024.0,/WA/Shoreline/14546-Westminster-Way-N-98133/home/189950375
933,2203691,Active,795000.0,,1339.0,594.0,6638.0,3.0,1.0,Parkwood,1.0,14504 Meridian Ave N,Shoreline,WA,98133,1953.0,/WA/Shoreline/14504-Meridian-Ave-N-98133/home/82139
934,2201220,Active,475000.0,,980.0,485.0,1073.0,2.0,1.5,Greenwood,1.5,947 N 103rd St,Seattle,WA,98133,2006.0,/WA/Seattle/947-N-103rd-St-98133/home/8189832
935,2196967,Active,1475000.0,,3480.0,424.0,3844.0,6.0,7.5,Northgate,2.0,501 N 105 St Unit A,Seattle,WA,98133,2009.0,/WA/Seattle/501-N-105th-St-98133/unit-A/home/99216
936,2195748,Active,2250000.0,,6450.0,349.0,7363.0,14.0,10.5,Northgate,2.0,2312 N 134TH St,Seattle,WA,98133,1965.0,/WA/Seattle/2312-N-134th-St-98133/home/2083524
937,2193148,Active,1795000.0,,6466.0,278.0,7200.0,6.0,5.75,Greenwood,4.0,10532 Greenwood Ave N,Seattle,WA,98133,1978.0,/WA/Seattle/10532-Greenwood-Ave-N-98133/home/2081713
938,2190712,Active,775000.0,,1250.0,620.0,6300.0,3.0,1.0,Parkwood,1.0,14526 Meridian Ave N,Shoreline,WA,98133,1952.0,/WA/Shoreline/14526-Meridian-Ave-N-98133/home/81576
939,2186521,Active,625000.0,25.0,1250.0,500.0,1076.0,2.0,2.0,Bitter Lake,1.5,14012 Midvale Ave N,Seattle,WA,98133,2021.0,/WA/Seattle/14012-Midvale-Ave-N-98133/home/102547
940,2184020,Active,615000.0,,820.0,750.0,5250.0,2.0,1.0,Haller Lake,1.0,14040 Ashworth Ave N,Seattle,WA,98133,1940.0,/WA/Seattle/14040-Ashworth-Ave-N-98133/home/103014
941,C63F3AA34597,Active,699990.0,,1462.0,479.0,,2.0,2.5,Seattle,4.0,Unit 16.03 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-16-03/home/188261649
942,2314BF11EFD3,Active,694990.0,,1474.0,471.0,,2.0,2.5,Seattle,4.0,Unit 16.01 Plan,Seattle,WA,98133,,/WA/Shoreline/Seattle/Unit-16-01/home/188262060
943,2153450,Active,875000.0,,1170.0,748.0,9644.0,3.0,1.5,Parkwood,1.0,2112 N 146th St,Shoreline,WA,98133,1959.0,/WA/Shoreline/2112-N-146th-St-98133/home/81572
944,2248686,Active,725000.0,,960.0,755.0,4000.0,2.0,1.0,Seaview,1.0,4408 SW Graham St,Seattle,WA,98136,1918.0,/WA/Seattle/4408-SW-Graham-St-98136/home/154095
945,2244689,Active,1980000.0,,3860.0,513.0,12000.0,4.0,2.5,Fairmount,2.0,4106 SW Findlay St,Seattle,WA,98136,1910.0,/WA/Seattle/4106-SW-Findlay-St-98136/home/471531
946,2244605,Active,995000.0,,2200.0,452.0,7300.0,2.0,3.0,Gatewood,2.0,7515 44th Ave SW,Seattle,WA,98136,1928.0,/WA/Seattle/7515-44th-Ave-SW-98136/home/157601
947,2247621,Active,2160000.0,,3730.0,579.0,16986.0,5.0,3.5,Lincoln Park,2.0,7924 45th Ave SW,Seattle,WA,98136,2006.0,/WA/Seattle/7924-45th-Ave-SW-98136/home/8186717
948,2233942,Active,1065000.0,,1770.0,602.0,4234.0,3.0,2.5,Gatewood,1.5,4122 SW Southern St,Seattle,WA,98136,1984.0,/WA/Seattle/4122-SW-Southern-St-98136/home/469365
949,2245871,Active,699000.0,,1350.0,518.0,886.0,3.0,2.5,Fairmount,1.5,5942 California Ave SW Unit B,Seattle,WA,98136,2006.0,/WA/Seattle/5942-California-Ave-SW-98136/unit-B/home/12303944
950,2245620,Active,975000.0,,1900.0,513.0,6120.0,3.0,2.0,Seaview,1.0,5037 50th Ave SW,Seattle,WA,98136,1918.0,/WA/Seattle/5037-50th-Ave-SW-98136/home/152318
951,2244131,Active,775000.0,,1560.0,497.0,1078.0,3.0,2.5,West Seattle,1.5,5915 Fauntleroy Way SW Unit A,Seattle,WA,98136,2016.0,/WA/Seattle/5915-Fauntleroy-Way-SW-98136/unit-A/home/106725304
952,2242820,Active,630000.0,7.0,928.0,679.0,756.0,2.0,1.5,Seaview,2.0,5908 B 41st Ave SW,Seattle,WA,98136,2024.0,/WA/Seattle/5908-41st-Ave-SW-98136/home/190251033
953,2242111,Active,899000.0,,2060.0,436.0,3971.0,4.0,2.0,Fauntleroy,1.0,4322 SW Holly St,Seattle,WA,98136,1952.0,/WA/Seattle/4322-SW-Holly-St-98136/home/153140
954,2241208,Active,690000.0,7.0,952.0,725.0,836.0,2.0,1.5,Seaview,2.0,5906 C 41st Ave SW,Seattle,WA,98136,2024.0,/WA/Seattle/5906-41st-Ave-SW-98136/home/471418
955,2239701,Active,795000.0,,1528.0,520.0,725.0,3.0,2.5,Seaview,1.5,4207 SW Raymond St,Seattle,WA,98136,2024.0,/WA/Seattle/4207-SW-Raymond-St-98136/home/190871538
956,238FB3ADDC9A,Active,609000.0,7.0,782.0,779.0,,1.0,1.5,Seattle,2.0,Center North Plan,Seattle,WA,98136,,/WA/Seattle/Seattle/Center-North/home/190855266
957,C8FC30D01695,Active,695000.0,7.0,928.0,749.0,,2.0,1.5,Seattle,2.0,Curb Appeal 5908 Plan,Seattle,WA,98136,,/WA/Seattle/Seattle/Curb-Appeal-5908/home/190855265
958,7E4E57CB24DB,Active,609000.0,7.0,782.0,779.0,681.0,1.0,1.5,Seattle,,5806 B 41st Ave SW,Seattle,WA,98136,2024.0,/WA/Seattle/5806-41st-Ave-SW-98136/home/190855263
959,B40AEC5B7222,Active,630000.0,7.0,945.0,667.0,,2.0,1.5,Seattle,2.0,Center South Plan,Seattle,WA,98136,,/WA/Seattle/Seattle/Center-South/home/190855261
960,2C59C976993C,Active,650000.0,7.0,945.0,688.0,,2.0,1.5,Seattle,2.0,Hillside View Plan,Seattle,WA,98136,,/WA/Seattle/Seattle/Hillside-View/home/190855260
961,2239696,Active,775000.0,,1380.0,562.0,852.0,2.0,2.0,Arbor Heights,1.5,4214 SW 100th St,Seattle,WA,98136,2023.0,/WA/Seattle/4214-SW-100th-St-98146/home/185894156
962,2239704,Active,769000.0,,1398.0,550.0,1049.0,2.0,2.0,Arbor Heights,1.5,4218 SW 100th St,Seattle,WA,98146,2023.0,/WA/Seattle/4218-SW-100th-St-98146/home/190851991
963,2239711,Active,765000.0,,1331.0,575.0,596.0,2.0,1.5,Arbor Heights,1.5,4226 SW 100th St,Seattle,WA,98146,2023.0,/WA/Seattle/4226-SW-100th-St-98146/home/190851908
964,2237657,Active,1287900.0,,2640.0,488.0,6250.0,3.0,3.0,Seaview,1.5,6675 SW Beveridge Pl,Seattle,WA,98136,1942.0,/WA/Seattle/6675-Beveridge-Pl-SW-98136/home/152950
965,2239241,Active,690000.0,,1159.0,595.0,631.0,2.0,2.5,Fairmount,1.5,6033 SW 42nd Ave SW Unit B,Seattle,WA,98136,2023.0,/WA/Seattle/6033-42nd-Ave-SW-98136/unit-B/home/190816946
966,2235287,Active,3195000.0,125.0,4674.0,684.0,9958.0,6.0,5.5,Seaview,3.0,5626 Beach Dr SW,Seattle,WA,98136,2022.0,/WA/Seattle/5626-Beach-Dr-SW-98136/home/22228369
967,2233674,Active,1149900.0,,1803.0,638.0,1400.0,3.0,2.5,Gatewood,1.5,4326 A SW Mills St,Seattle,WA,98136,2024.0,/WA/Seattle/4326-SW-Mills-St-98136/home/154771
968,2209473,Active,1795000.0,,2340.0,767.0,9497.0,4.0,2.5,Lincoln Park,1.0,8423 Tillicum Rd SW,Seattle,WA,98136,1958.0,/WA/Seattle/8423-Tillicum-Rd-SW-98136/home/157907
969,2229494,Active,769000.0,,1280.0,601.0,625.0,3.0,2.0,Seaview,1.5,6014 41st Ave SW Unit D,Seattle,WA,98136,2024.0,/WA/Seattle/6014-41st-Ave-SW-98136/unit-D/home/190615501
970,2234434,Active,775000.0,,1247.0,621.0,2400.0,3.0,2.0,Seaview,1.5,4211 SW Raymond St,Seattle,WA,98136,2024.0,/WA/Seattle/4211-SW-Raymond-St-98136/home/190722151
971,2231969,Active,679950.0,,1318.0,516.0,1378.0,2.0,2.0,Gatewood,1.5,7111 California Ave SW Unit A,Seattle,WA,98136,2019.0,/WA/Seattle/7111-California-Ave-SW-98136/unit-A/home/174074243
972,2229820,Active,1125000.0,,2192.0,513.0,4400.0,3.0,3.0,Fauntleroy,1.5,4350 SW Mills St,Seattle,WA,98136,1993.0,/WA/Seattle/4350-SW-Mills-St-98136/home/153361
973,2227417,Active,2950000.0,,4800.0,615.0,6000.0,9.0,6.0,West Seattle,3.0,5417 Fauntleroy Way SW,Seattle,WA,98136,1990.0,/WA/Seattle/5417-Fauntleroy-Way-SW-98136/home/2086313
974,2224605,Active,759000.0,,1280.0,593.0,950.0,3.0,2.0,Seaview,1.5,6014 41st Ave SW Unit A,Seattle,WA,98136,2024.0,/WA/Seattle/6014-41st-Ave-SW-98136/unit-A/home/190540788
975,2217516,Active,699000.0,,1151.0,607.0,530.0,2.0,2.0,Fairmount,1.5,3908 SW Dawson St,Seattle,WA,98136,2021.0,/WA/Seattle/3908-SW-Dawson-St-98136/home/175169961
976,2205935,Active,975000.0,,1884.0,518.0,3200.0,4.0,3.0,Lincoln Park,2.0,7311 47th Ave SW,Seattle,WA,98136,1979.0,/WA/Seattle/7311-47th-Ave-SW-98136/home/157370
977,2205159,Active,2199000.0,,4560.0,482.0,4000.0,4.0,3.5,Lincoln Park,3.0,8320 46th Ave SW,Seattle,WA,98136,2023.0,/WA/Seattle/8320-46th-Ave-SW-98136/home/22426701
978,2198716,Active,999000.0,,1440.0,694.0,2859.0,4.0,2.0,Seaview,1.0,6031 42nd Ave SW,Seattle,WA,98136,1916.0,/WA/Seattle/6031-42nd-Ave-SW-98136/home/471290
979,2196094,Active,3450000.0,,4393.0,785.0,10311.0,5.0,6.0,Lincoln Park,1.5,4909 SW Othello St,Seattle,WA,98136,1991.0,/WA/Seattle/4909-SW-Othello-St-98136/home/158785
980,2073270,Active,6500000.0,100.0,5010.0,1297.0,51023.0,4.0,4.5,Fauntleroy,2.0,9325 Fauntleroy Way SW,Seattle,WA,98136,1996.0,/WA/Seattle/9325-Fauntleroy-Way-SW-98136/home/158787
981,2244383,Active,380000.0,,550.0,691.0,5040.0,1.0,1.0,Allentown,1.0,12501 50th Pl S,Seattle,WA,98178,1940.0,/WA/Seattle/12501-50th-Pl-S-98178/home/188118
982,2246595,Active,317000.0,,610.0,520.0,8350.0,1.0,1.0,Tukwila,1.0,14006 Macadam Rd S,Tukwila,WA,98168,1948.0,/WA/Tukwila/14006-Macadam-Rd-S-98168/home/192250
983,2247617,Active,749000.0,,1440.0,520.0,21780.0,3.0,1.0,McMicken Heights,1.0,4256 S 164TH St,Tukwila,WA,98188,1930.0,/WA/Tukwila/4256-S-164th-St-98188/home/193820
984,2246030,Active,695000.0,,2620.0,265.0,16500.0,3.0,2.0,Tukwila,1.0,4420 S 139th St,Tukwila,WA,98168,1964.0,/WA/Tukwila/4420-S-139th-St-98168/home/192401
985,2245735,Active,1124900.0,80.0,3007.0,374.0,2800.0,4.0,3.5,Bryn Mawr,3.0,7536 S 129th Pl,Seattle,WA,98178,2024.0,/WA/Seattle/7536-S-129th-Pl-98178/home/191003655
986,2238594,Active,524995.0,,1150.0,457.0,12000.0,2.0,1.0,McMicken Heights,1.0,3709 S 162nd St,Seatac,WA,98188,1936.0,/WA/Seatac/3709-S-162nd-St-98188/home/341049
987,2240850,Active,995000.0,,3660.0,272.0,8800.0,7.0,4.0,Tukwila,2.0,6507 S 153rd St,Tukwila,WA,98188,1966.0,/WA/Tukwila/6507-S-153rd-St-98188/home/2062007
988,2239923,Active,1224900.0,80.0,3240.0,378.0,3838.0,4.0,3.5,Bryn Mawr,3.0,7511 S 130th Pl,Seattle,WA,98178,2024.0,/WA/Tukwila/7511-S-130th-Pl-98178/home/190852580
989,2239906,Active,1214900.0,80.0,3240.0,375.0,4239.0,4.0,3.5,Bryn Mawr,3.0,13015 75th Pl S,Seattle,WA,98178,2024.0,/WA/Seattle/13015-75th-Pl-S-98178/home/190852476
990,2236623,Active,1060000.0,,2980.0,356.0,9400.0,6.0,4.0,McMicken Heights,1.0,5113 S 163rd Pl,Tukwila,WA,98188,1965.0,/WA/Tukwila/5113-S-163rd-Pl-98188/home/194293
991,2210776,Active,1086900.0,80.0,2588.0,420.0,4440.0,4.0,3.5,Bryn Mawr,3.0,12969 75th Pl S,Seattle,WA,98178,2024.0,/WA/Bryn-Mawr-Skyway/12969-75th-Pl-S-98178/home/190173115
992,2226220,Active,1079900.0,80.0,2588.0,417.0,4715.0,4.0,3.5,Bryn Mawr,3.0,13001 75th Pl S,Seattle,WA,98178,2024.0,/WA/Seattle/13001-75th-Pl-S-98178/home/190556772
993,2200956,Active,1184900.0,80.0,3217.0,368.0,3000.0,4.0,3.5,Bryn Mawr,3.0,7545 S 129th St,Seattle,WA,98178,2024.0,/WA/Seattle/7545-S-129th-St-98178/home/189772473
994,2228764,Active,695000.0,,1730.0,402.0,35089.0,3.0,1.0,Skyway,1.0,7800 S 126th St,Seattle,WA,98178,1940.0,/WA/Seattle/7800-S-126th-St-98178/home/199658
995,2228396,Active,357000.0,729.0,1217.0,293.0,502106.0,2.0,2.0,Tukwila,1.5,15111 Sunwood Blvd Unit II22,Seattle,WA,98188,1980.0,/WA/Tukwila/15111-Sunwood-Blvd-98188/unit-II22/home/7787
996,2226217,Active,699999.0,,1720.0,407.0,12500.0,3.0,2.0,Allentown,1.0,4504 S 124th St,Seattle,WA,98178,1936.0,/WA/Seattle/4504-S-124th-St-98178/home/188161
997,2226225,Active,1089900.0,80.0,2588.0,421.0,5304.0,4.0,3.5,Bryn Mawr,3.0,12977 75th Pl S,Seattle,WA,98178,2024.0,/WA/Seattle/12977-75th-Pl-S-98178/home/190556803
998,2194635,Active,1091900.0,80.0,2588.0,422.0,3200.0,4.0,3.5,Bryn Mawr,3.0,7557 S 129th Pl,Seattle,WA,98178,2024.0,/WA/Seattle/7557-S-129th-Pl-98178/home/189537373
999,2222397,Active,774950.0,,1150.0,674.0,8960.0,3.0,2.0,Renton,1.0,13048 80th Ave S,Seattle,WA,98178,1951.0,/WA/Seattle/13048-80th-Ave-S-98178/home/196353
1000,2219926,Active,268000.0,543.0,1121.0,239.0,,2.0,1.5,Skyway,1.5,12415 73RD Ln S #43,Seattle,WA,98178,1981.0,/WA/Seattle/12415-73rd-Ln-S-98178/unit-43/home/145087410
1001,2213188,Active,950000.0,,1270.0,748.0,25398.0,3.0,2.0,Riverton,1.0,12909 E Marginal Way S,Tukwila,WA,98168,1966.0,/WA/Tukwila/12909-E-Marginal-Way-S-98168/home/192268
1002,2209816,Active,989000.0,,1980.0,499.0,10552.0,5.0,2.0,Skyway,1.0,6829 S Langston Rd,Seattle,WA,98178,1956.0,/WA/Seattle/6829-S-Langston-Rd-98178/home/195947
1003,2200949,Active,1134900.0,80.0,3240.0,350.0,3000.0,4.0,3.5,Bryn Mawr,3.0,7570 S 129th Pl,Seattle,WA,98178,2024.0,/WA/Seattle/7570-S-129th-St-98178/home/188756755
1004,2200945,Active,1096900.0,80.0,3007.0,365.0,3000.0,4.0,3.5,Bryn Mawr,3.0,7556 S 129th Pl,Seattle,WA,98178,2024.0,/WA/Seattle/7556-S-129th-Pl-98178/home/188756581
1005,2200950,Active,1136900.0,80.0,3240.0,351.0,3000.0,4.0,3.5,Bryn Mawr,3.0,7544 S 129th Pl,Seattle,WA,98178,2024.0,/WA/Seattle/7544-S-129th-St-98178/home/188856237
1006,2185853,Active,1569950.0,,4525.0,347.0,16658.0,6.0,4.0,Tukwila,3.0,14737 56th Ave S,Tukwila,WA,98168,2024.0,/WA/Tukwila/14737-56th-Ave-S-98168/home/22524407
1007,A5360D845E42,Active,1114900.0,,3240.0,344.0,,4.0,3.5,Seattle,3.0,Fuji Plan,Seattle,WA,98178,,/WA/Seattle/Seattle/Fuji/home/188784678
1008,B70F46EA5F80,Active,1019900.0,,2588.0,394.0,,4.0,3.5,Seattle,3.0,Braeburn Plan,Seattle,WA,98178,,/WA/Seattle/Seattle/Braeburn/home/188784667
1009,8108BFC9123E,Active,1074900.0,,3007.0,357.0,,4.0,3.5,Seattle,3.0,Cameo Plan,Seattle,WA,98178,,/WA/Seattle/Seattle/Cameo/home/188784666
1010,1878543,Active,599000.0,,1090.0,550.0,23750.0,3.0,2.0,Tukwila,1.0,4627 S 140th St,Tukwila,WA,98168,1913.0,/WA/Tukwila/4627-S-140th-St-98168/home/192362
1011,2246360,Active,3050000.0,,3248.0,939.0,12310.0,3.0,2.5,North Capitol Hill,2.0,1100 Summit Ave E,Seattle,WA,98102,1992.0,/WA/Seattle/1100-Summit-Ave-E-98102/home/135358
1012,2241156,Active,1600000.0,,2399.0,667.0,1289.0,4.0,2.5,Capitol Hill,1.5,717 10th Ave E,Seattle,WA,98102,2016.0,/WA/Seattle/717-10th-Ave-E-98102/home/107346264
1013,2246855,Active,3495000.0,,5660.0,617.0,15360.0,6.0,4.5,Queen Anne,2.0,101 Prospect St,Seattle,WA,98109,1920.0,/WA/Seattle/101-Prospect-St-98109/home/133169
1014,2246374,Active,1695000.0,,2121.0,799.0,1502.0,3.0,2.5,Queen Anne,1.5,510 Prospect St Unit A,Seattle,WA,98109,2017.0,/WA/Seattle/510-Prospect-St-98109/unit-A/home/132133
1015,2242724,Active,949000.0,,1570.0,604.0,917.0,3.0,2.5,Queen Anne,1.5,1514 Taylor Ave N Unit B,Seattle,WA,98109,2008.0,/WA/Seattle/1514-Taylor-Ave-N-98109/unit-B/home/18659647
1016,2244100,Active,1699900.0,150.0,2380.0,714.0,1580.0,3.0,2.5,Queen Anne,1.5,1416 6th Ave N,Seattle,WA,98109,1996.0,/WA/Seattle/1416-6th-Ave-N-98109/home/131830
1017,2243048,Active,1050000.0,,1930.0,544.0,3312.0,4.0,2.0,Capitol Hill,1.5,713 E Olive St,Seattle,WA,98122,1902.0,/WA/Seattle/713-E-Olive-St-98122/home/143092
1018,2239732,Active,2395000.0,,3300.0,726.0,3600.0,4.0,3.0,Queen Anne,1.5,1429 9th Ave W,Seattle,WA,98119,1997.0,/WA/Seattle/1429-9th-Ave-W-98119/home/135176
1019,2242363,Active,1085000.0,,1572.0,690.0,1144.0,3.0,2.0,Queen Anne,1.5,1223 Taylor Ave N Unit C,Seattle,WA,98109,2023.0,/WA/Seattle/1223-Taylor-Ave-N-98109/unit-C/home/190292148
1020,2238492,Active,1160000.0,,1639.0,708.0,1001.0,3.0,2.0,Capitol Hill,1.5,1118 Broadway Ave E Unit A,Seattle,WA,98102,2019.0,/WA/Seattle/1118-Broadway-E-98102/unit-A/home/169212438
1021,2237443,Active,1097990.0,,1357.0,809.0,976.0,2.0,2.0,Queen Anne,1.5,1114 5th Ave N,Seattle,WA,98109,2018.0,/WA/Seattle/1114-5th-Ave-N-98109/home/145709451
1022,2232751,Active,1232000.0,,2380.0,518.0,2100.0,4.0,2.75,Capitol Hill,2.0,516 E Denny Way,Seattle,WA,98122,1919.0,/WA/Seattle/516-E-Denny-Way-98122/home/2069797
1023,2232749,Active,1368000.0,,2510.0,545.0,1505.0,4.0,3.0,Capitol Hill,3.0,514 E Denny Way,Seattle,WA,98122,1914.0,/WA/Seattle/514-E-Denny-Way-98122/home/2073737
1024,2234233,Active,845000.0,,1190.0,710.0,1.0,2.0,2.0,Capitol Hill,3.0,1500 Lakeview Blvd E,Seattle,WA,98102,1959.0,/WA/Seattle/1500-Lakeview-Blvd-E-98102/home/190541653
1025,2234099,Active,6600000.0,,7840.0,842.0,15299.0,6.0,5.5,Queen Anne,2.0,103 Highland Dr,Seattle,WA,98109,1906.0,/WA/Seattle/103-Highland-Dr-98109/home/134770
1026,2230692,Active,17350000.0,,34018.0,510.0,18000.0,41.0,52.0,Queen Anne,5.0,800 Queen Anne Ave N,Seattle,WA,98109,1958.0,/WA/Seattle/800-Queen-Anne-Ave-N-98109/home/2068449
1027,2211088,Active,1345000.0,,4595.0,293.0,2400.0,4.0,5.0,Capitol Hill,3.0,314 E Mercer St,Seattle,WA,98102,1909.0,/WA/Seattle/314-E-Mercer-St-98102/home/2083834
1028,2224623,Active,3950000.0,,7313.0,540.0,10200.0,6.0,5.5,Queen Anne,1.5,170 Prospect St,Seattle,WA,98109,1905.0,/WA/Seattle/170-Prospect-St-98109/home/132775
1029,2207703,Active,1229900.0,0.0,1987.0,619.0,1055.0,3.0,3.0,Capitol Hill,1.5,218 F 10th Ave E,Seattle,WA,98102,2024.0,/WA/Seattle/218-10th-Ave-E-98102/home/145737
1030,2225957,Active,5950000.0,,6250.0,952.0,13527.0,6.0,5.5,Queen Anne,2.0,620 W Lee St,Seattle,WA,98119,1904.0,/WA/Seattle/620-W-Lee-St-98119/home/135129
1031,2224323,Active,1050000.0,,1946.0,540.0,1419.0,4.0,2.5,Queen Anne,1.5,1110 Taylor Ave N Unit B,Seattle,WA,98109,2008.0,/WA/Seattle/1110-Taylor-Ave-N-98109/unit-B/home/18660819
1032,2208756,Active,1175000.0,167.0,1700.0,691.0,711.0,3.0,3.5,North Capitol Hill,1.5,729 Belmont Ave E,Seattle,WA,98102,2017.0,/WA/Seattle/729-Belmont-Ave-E-98102/home/113995324
1033,2211146,Active,625000.0,560.0,1184.0,528.0,,2.0,1.5,Queen Anne,1.5,202 W Olympic Pl #304,Seattle,WA,98119,1979.0,/WA/Seattle/202-W-Olympic-Pl-98119/unit-304/home/15880
1034,2215891,Active,4750000.0,,11869.0,400.0,7200.0,22.0,17.0,Capitol Hill,4.0,301 E Thomas St,Seattle,WA,98102,1959.0,/WA/Seattle/301-E-Thomas-St-98102/home/2084685
1035,2213038,Active,3150000.0,,3670.0,858.0,7100.0,4.0,3.5,Queen Anne,2.0,324 W Kinnear Pl,Seattle,WA,98119,1928.0,/WA/Seattle/324-W-Kinnear-Pl-98119/home/134376
1036,B986FB0EB085,Active,1229900.0,,1987.0,619.0,,3.0,3.0,Seattle,5.0,Plan F Plan,Seattle,WA,98102,,/WA/Seattle/Seattle/Plan-F/home/190124597
1037,2183297,Active,4485000.0,,4530.0,990.0,6464.0,3.0,2.5,Belltown,3.0,1220 2nd Ave N,Seattle,WA,98109,1996.0,/WA/Seattle/1220-2nd-Ave-N-98109/home/133216
1038,2198783,Active,6999000.0,,6450.0,1085.0,7710.0,5.0,5.0,Queen Anne,3.0,160 Highland Dr,Seattle,WA,98109,1985.0,/WA/Seattle/160-Highland-Dr-98109/home/133848
1039,B01C270ABC20,Active,4053777.0,,2095.0,1935.0,,3.0,3.0,Seattle,,Sub-Penthouse Plan,Seattle,WA,98101,,/WA/Seattle/Seattle/Sub-Penthouse/home/188414994
